file,row,key,column,status,note
visit-log.csv,705,V00704,Visit Date,coerced,'18/07/2026' parsed as %d/%m/%Y
visit-log.csv,705,V00704,Purpose,blank,Purpose not logged
visit-log.csv,705,V00704,Remarks,blank,Outcome not logged
visit-log.csv,706,V00705,Visit Date,coerced,'20/05/2026' parsed as %d/%m/%Y
visit-log.csv,707,V00706,Duration (mins),blank,Duration not recorded
visit-log.csv,708,V00707,Visit Date,coerced,'20/05/2026' parsed as %d/%m/%Y
visit-log.csv,708,V00707,Duration (mins),blank,Duration not recorded
visit-log.csv,710,V00709,Visit Date,coerced,'02/05/2026' parsed as %d/%m/%Y
visit-log.csv,710,V00709,Purpose,blank,Purpose not logged
visit-log.csv,711,V00710,Visit Date,coerced,'30/05/2026' parsed as %d/%m/%Y
visit-log.csv,711,V00710,Purpose,coerced,'followup' -> Follow up
visit-log.csv,711,V00710,Remarks,blank,Outcome not logged
visit-log.csv,712,V00711,Visit Date,coerced,'27/05/2026' parsed as %d/%m/%Y
visit-log.csv,712,V00711,Duration (mins),blank,Duration not recorded
visit-log.csv,712,V00711,Remarks,blank,Outcome not logged
visit-log.csv,713,V00712,Visit Date,coerced,'03/07/2026' parsed as %d/%m/%Y
visit-log.csv,713,V00712,Remarks,blank,Outcome not logged
visit-log.csv,714,V00713,Visit Date,coerced,'16/07/2026' parsed as %d/%m/%Y
visit-log.csv,715,V00714,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,715,V00714,Remarks,blank,Outcome not logged
visit-log.csv,716,V00715,Visit Date,coerced,'20/06/2026' parsed as %d/%m/%Y
visit-log.csv,716,V00715,Purpose,blank,Purpose not logged
visit-log.csv,716,V00715,Remarks,blank,Outcome not logged
visit-log.csv,717,V00716,Duration (mins),blank,Duration not recorded
visit-log.csv,718,V00717,Visit Date,coerced,'05/06/2026' parsed as %d/%m/%Y
visit-log.csv,719,V00718,Visit Date,coerced,'13/06/2026' parsed as %d/%m/%Y
visit-log.csv,719,V00718,Duration (mins),blank,Duration not recorded
visit-log.csv,719,V00718,Remarks,blank,Outcome not logged
visit-log.csv,720,V00719,Visit Date,coerced,'19/06/2026' parsed as %d/%m/%Y
visit-log.csv,720,V00719,Purpose,blank,Purpose not logged
visit-log.csv,720,V00719,Remarks,blank,Outcome not logged
visit-log.csv,721,V00720,Visit Date,coerced,'15/06/2026' parsed as %d/%m/%Y
visit-log.csv,721,V00720,Remarks,blank,Outcome not logged
visit-log.csv,722,V00721,Visit Date,coerced,'21/07/2026' parsed as %d/%m/%Y
visit-log.csv,723,V00722,Visit Date,coerced,'10/07/2026' parsed as %d/%m/%Y
visit-log.csv,723,V00722,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,724,V00723,Remarks,blank,Outcome not logged
visit-log.csv,725,V00724,Visit Date,coerced,'13/06/2026' parsed as %d/%m/%Y
visit-log.csv,727,V00726,Purpose,coerced,'followup' -> Follow up
visit-log.csv,727,V00726,Remarks,blank,Outcome not logged
visit-log.csv,728,V00727,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,729,V00728,Purpose,blank,Purpose not logged
visit-log.csv,729,V00728,Remarks,blank,Outcome not logged
visit-log.csv,730,V00729,Purpose,blank,Purpose not logged
visit-log.csv,731,V00730,Visit Date,coerced,'20/06/2026' parsed as %d/%m/%Y
visit-log.csv,731,V00730,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,735,V00734,Visit Date,coerced,'09/05/2026' parsed as %d/%m/%Y
visit-log.csv,735,V00734,Duration (mins),blank,Duration not recorded
visit-log.csv,736,V00735,Visit Date,coerced,'28/06/2026' parsed as %d/%m/%Y
visit-log.csv,736,V00735,Purpose,coerced,'followup' -> Follow up
visit-log.csv,737,V00736,Visit Date,coerced,'11/06/2026' parsed as %d/%m/%Y
visit-log.csv,738,V00737,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,738,V00737,Remarks,blank,Outcome not logged
visit-log.csv,739,V00738,Visit Date,coerced,'19/05/2026' parsed as %d/%m/%Y
visit-log.csv,739,V00738,Remarks,blank,Outcome not logged
visit-log.csv,740,V00739,Purpose,coerced,'followup' -> Follow up
visit-log.csv,741,V00740,Visit Date,coerced,'26/05/2026' parsed as %d/%m/%Y
visit-log.csv,741,V00740,Duration (mins),blank,Duration not recorded
visit-log.csv,742,V00741,Visit Date,coerced,'06/07/2026' parsed as %d/%m/%Y
visit-log.csv,743,V00742,Visit Date,coerced,'04/06/2026' parsed as %d/%m/%Y
visit-log.csv,743,V00742,Purpose,coerced,'followup' -> Follow up
visit-log.csv,744,V00743,Visit Date,coerced,'22/07/2026' parsed as %d/%m/%Y
visit-log.csv,745,V00744,Visit Date,coerced,'07/05/2026' parsed as %d/%m/%Y
visit-log.csv,745,V00744,Purpose,coerced,'followup' -> Follow up
visit-log.csv,745,V00744,Remarks,blank,Outcome not logged
visit-log.csv,746,V00745,Visit Date,coerced,'04/06/2026' parsed as %d/%m/%Y
visit-log.csv,747,V00746,Visit Date,coerced,'25/07/2026' parsed as %d/%m/%Y
visit-log.csv,748,V00747,Visit Date,coerced,'27/07/2026' parsed as %d/%m/%Y
visit-log.csv,748,V00747,Duration (mins),blank,Duration not recorded
visit-log.csv,749,V00748,Visit Date,coerced,'18/05/2026' parsed as %d/%m/%Y
visit-log.csv,749,V00748,Remarks,blank,Outcome not logged
visit-log.csv,750,V00749,Visit Date,coerced,'26/05/2026' parsed as %d/%m/%Y
visit-log.csv,750,V00749,Remarks,blank,Outcome not logged
visit-log.csv,751,V00750,Visit Date,coerced,'08/05/2026' parsed as %d/%m/%Y
visit-log.csv,751,V00750,Duration (mins),blank,Duration not recorded
visit-log.csv,752,V00751,Duration (mins),blank,Duration not recorded
visit-log.csv,754,V00753,Visit Date,coerced,'16/05/2026' parsed as %d/%m/%Y
visit-log.csv,754,V00753,Purpose,blank,Purpose not logged
visit-log.csv,754,V00753,Remarks,blank,Outcome not logged
visit-log.csv,755,V00754,Visit Date,coerced,'17/05/2026' parsed as %d/%m/%Y
visit-log.csv,755,V00754,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,755,V00754,Remarks,blank,Outcome not logged
visit-log.csv,756,V00755,Visit Date,coerced,'11/05/2026' parsed as %d/%m/%Y
visit-log.csv,756,V00755,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,757,V00756,Visit Date,coerced,'25/06/2026' parsed as %d/%m/%Y
visit-log.csv,758,V00757,Purpose,coerced,'followup' -> Follow up
visit-log.csv,759,V00758,Visit Date,coerced,'06/07/2026' parsed as %d/%m/%Y
visit-log.csv,759,V00758,Purpose,blank,Purpose not logged
visit-log.csv,760,V00759,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,760,V00759,Remarks,blank,Outcome not logged
visit-log.csv,761,V00760,Visit Date,coerced,'23/05/2026' parsed as %d/%m/%Y
visit-log.csv,762,V00761,Purpose,blank,Purpose not logged
visit-log.csv,763,V00762,Visit Date,coerced,'22/07/2026' parsed as %d/%m/%Y
visit-log.csv,763,V00762,Duration (mins),blank,Duration not recorded
visit-log.csv,763,V00762,Remarks,blank,Outcome not logged
visit-log.csv,764,V00763,Visit Date,coerced,'05/06/2026' parsed as %d/%m/%Y
visit-log.csv,764,V00763,Remarks,blank,Outcome not logged
visit-log.csv,765,V00764,Visit Date,coerced,'16/07/2026' parsed as %d/%m/%Y
visit-log.csv,765,V00764,Duration (mins),blank,Duration not recorded
visit-log.csv,765,V00764,Remarks,blank,Outcome not logged
visit-log.csv,766,V00765,Visit Date,coerced,'05/05/2026' parsed as %d/%m/%Y
visit-log.csv,766,V00765,Duration (mins),blank,Duration not recorded
visit-log.csv,766,V00765,Purpose,coerced,'followup' -> Follow up
visit-log.csv,767,V00766,Visit Date,coerced,'20/06/2026' parsed as %d/%m/%Y
visit-log.csv,767,V00766,Remarks,blank,Outcome not logged
visit-log.csv,768,V00767,Visit Date,coerced,'01/06/2026' parsed as %d/%m/%Y
visit-log.csv,769,V00768,Visit Date,coerced,'25/05/2026' parsed as %d/%m/%Y
visit-log.csv,769,V00768,Duration (mins),blank,Duration not recorded
visit-log.csv,769,V00768,Purpose,blank,Purpose not logged
visit-log.csv,769,V00768,Remarks,blank,Outcome not logged
visit-log.csv,770,V00769,Visit Date,coerced,'21/07/2026' parsed as %d/%m/%Y
visit-log.csv,771,V00770,Remarks,blank,Outcome not logged
visit-log.csv,772,V00771,Visit Date,coerced,'23/06/2026' parsed as %d/%m/%Y
visit-log.csv,772,V00771,Remarks,blank,Outcome not logged
visit-log.csv,773,V00772,Visit Date,coerced,'05/05/2026' parsed as %d/%m/%Y
visit-log.csv,773,V00772,Remarks,blank,Outcome not logged
visit-log.csv,774,V00773,Visit Date,coerced,'19/06/2026' parsed as %d/%m/%Y
visit-log.csv,775,V00774,Visit Date,coerced,'17/07/2026' parsed as %d/%m/%Y
visit-log.csv,776,V00775,Visit Date,coerced,'25/07/2026' parsed as %d/%m/%Y
visit-log.csv,776,V00775,Duration (mins),blank,Duration not recorded
visit-log.csv,777,V00776,Visit Date,coerced,'11/07/2026' parsed as %d/%m/%Y
visit-log.csv,777,V00776,Remarks,blank,Outcome not logged
visit-log.csv,780,V00779,Visit Date,coerced,'01/06/2026' parsed as %d/%m/%Y
visit-log.csv,782,V00781,Visit Date,coerced,'26/05/2026' parsed as %d/%m/%Y
visit-log.csv,782,V00781,Purpose,blank,Purpose not logged
visit-log.csv,782,V00781,Remarks,blank,Outcome not logged
visit-log.csv,783,V00782,Visit Date,coerced,'06/07/2026' parsed as %d/%m/%Y
visit-log.csv,785,V00784,Visit Date,coerced,'21/07/2026' parsed as %d/%m/%Y
visit-log.csv,786,V00785,Visit Date,coerced,'21/05/2026' parsed as %d/%m/%Y
visit-log.csv,787,V00786,Visit Date,coerced,'10/07/2026' parsed as %d/%m/%Y
visit-log.csv,787,V00786,Duration (mins),blank,Duration not recorded
visit-log.csv,788,V00787,Visit Date,coerced,'03/07/2026' parsed as %d/%m/%Y
visit-log.csv,788,V00787,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,788,V00787,Remarks,blank,Outcome not logged
visit-log.csv,789,V00788,Visit Date,coerced,'13/06/2026' parsed as %d/%m/%Y
visit-log.csv,789,V00788,Remarks,blank,Outcome not logged
visit-log.csv,790,V00789,Visit Date,coerced,'08/07/2026' parsed as %d/%m/%Y
visit-log.csv,791,V00790,Duration (mins),blank,Duration not recorded
visit-log.csv,791,V00790,Purpose,coerced,'followup' -> Follow up
visit-log.csv,793,V00792,Visit Date,coerced,'29/05/2026' parsed as %d/%m/%Y
visit-log.csv,794,V00793,Visit Date,coerced,'22/05/2026' parsed as %d/%m/%Y
visit-log.csv,794,V00793,Purpose,coerced,'followup' -> Follow up
visit-log.csv,794,V00793,Remarks,blank,Outcome not logged
visit-log.csv,795,V00794,Remarks,blank,Outcome not logged
visit-log.csv,796,V00795,Visit Date,coerced,'25/05/2026' parsed as %d/%m/%Y
visit-log.csv,796,V00795,Duration (mins),blank,Duration not recorded
visit-log.csv,798,V00797,Visit Date,coerced,'10/07/2026' parsed as %d/%m/%Y
visit-log.csv,798,V00797,Duration (mins),blank,Duration not recorded
visit-log.csv,799,V00798,Visit Date,coerced,'18/07/2026' parsed as %d/%m/%Y
visit-log.csv,801,V00800,Visit Date,coerced,'03/07/2026' parsed as %d/%m/%Y
visit-log.csv,802,V00801,Visit Date,coerced,'05/05/2026' parsed as %d/%m/%Y
visit-log.csv,802,V00801,Purpose,blank,Purpose not logged
visit-log.csv,803,V00802,Visit Date,coerced,'29/07/2026' parsed as %d/%m/%Y
visit-log.csv,805,V00804,Visit Date,coerced,'08/05/2026' parsed as %d/%m/%Y
visit-log.csv,805,V00804,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,805,V00804,Remarks,blank,Outcome not logged
visit-log.csv,807,V00806,Visit Date,coerced,'16/06/2026' parsed as %d/%m/%Y
visit-log.csv,809,V00808,Visit Date,coerced,'03/06/2026' parsed as %d/%m/%Y
visit-log.csv,809,V00808,Remarks,blank,Outcome not logged
visit-log.csv,810,V00809,Visit Date,coerced,'04/06/2026' parsed as %d/%m/%Y
visit-log.csv,811,V00810,Visit Date,coerced,'31/07/2026' parsed as %d/%m/%Y
visit-log.csv,811,V00810,Purpose,blank,Purpose not logged
visit-log.csv,812,V00811,Visit Date,coerced,'13/07/2026' parsed as %d/%m/%Y
visit-log.csv,812,V00811,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,812,V00811,Remarks,blank,Outcome not logged
visit-log.csv,813,V00812,Visit Date,coerced,'30/05/2026' parsed as %d/%m/%Y
visit-log.csv,814,V00813,Visit Date,coerced,'16/07/2026' parsed as %d/%m/%Y
visit-log.csv,815,V00814,Visit Date,coerced,'25/06/2026' parsed as %d/%m/%Y
visit-log.csv,815,V00814,Purpose,blank,Purpose not logged
visit-log.csv,815,V00814,Remarks,blank,Outcome not logged
visit-log.csv,816,V00815,Visit Date,coerced,'14/07/2026' parsed as %d/%m/%Y
visit-log.csv,816,V00815,Remarks,blank,Outcome not logged
visit-log.csv,817,V00816,Remarks,blank,Outcome not logged
visit-log.csv,818,V00817,Visit Date,coerced,'09/05/2026' parsed as %d/%m/%Y
visit-log.csv,818,V00817,Remarks,blank,Outcome not logged
visit-log.csv,819,V00818,Visit Date,coerced,'11/07/2026' parsed as %d/%m/%Y
visit-log.csv,819,V00818,Purpose,blank,Purpose not logged
visit-log.csv,820,V00819,Visit Date,coerced,'07/05/2026' parsed as %d/%m/%Y
visit-log.csv,820,V00819,Remarks,blank,Outcome not logged
visit-log.csv,821,V00820,Visit Date,coerced,'30/06/2026' parsed as %d/%m/%Y
visit-log.csv,822,V00821,Remarks,blank,Outcome not logged
visit-log.csv,823,V00822,Visit Date,coerced,'23/05/2026' parsed as %d/%m/%Y
visit-log.csv,823,V00822,Remarks,blank,Outcome not logged
visit-log.csv,824,V00823,Visit Date,coerced,'28/05/2026' parsed as %d/%m/%Y
visit-log.csv,824,V00823,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,825,V00824,Visit Date,coerced,'20/07/2026' parsed as %d/%m/%Y
visit-log.csv,826,V00825,Visit Date,coerced,'25/07/2026' parsed as %d/%m/%Y
visit-log.csv,826,V00825,Remarks,blank,Outcome not logged
visit-log.csv,827,V00826,Visit Date,coerced,'09/07/2026' parsed as %d/%m/%Y
visit-log.csv,828,V00827,Visit Date,coerced,'29/05/2026' parsed as %d/%m/%Y
visit-log.csv,829,V00828,Visit Date,coerced,'18/07/2026' parsed as %d/%m/%Y
visit-log.csv,829,V00828,Purpose,coerced,'followup' -> Follow up
visit-log.csv,830,V00829,Visit Date,coerced,'10/06/2026' parsed as %d/%m/%Y
visit-log.csv,830,V00829,Duration (mins),blank,Duration not recorded
visit-log.csv,832,V00831,Visit Date,coerced,'21/07/2026' parsed as %d/%m/%Y
visit-log.csv,832,V00831,Remarks,blank,Outcome not logged
visit-log.csv,833,V00832,Visit Date,coerced,'29/05/2026' parsed as %d/%m/%Y
visit-log.csv,833,V00832,Duration (mins),blank,Duration not recorded
visit-log.csv,833,V00832,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,834,V00833,Visit Date,coerced,'06/06/2026' parsed as %d/%m/%Y
visit-log.csv,835,V00834,Visit Date,coerced,'30/07/2026' parsed as %d/%m/%Y
visit-log.csv,835,V00834,Remarks,blank,Outcome not logged
visit-log.csv,836,V00835,Visit Date,coerced,'29/05/2026' parsed as %d/%m/%Y
visit-log.csv,836,V00835,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,836,V00835,Remarks,blank,Outcome not logged
visit-log.csv,837,V00836,Visit Date,coerced,'07/05/2026' parsed as %d/%m/%Y
visit-log.csv,837,V00836,Remarks,blank,Outcome not logged
visit-log.csv,838,V00837,Visit Date,coerced,'12/05/2026' parsed as %d/%m/%Y
visit-log.csv,838,V00837,Duration (mins),blank,Duration not recorded
visit-log.csv,839,V00838,Visit Date,coerced,'07/07/2026' parsed as %d/%m/%Y
visit-log.csv,839,V00838,Remarks,blank,Outcome not logged
visit-log.csv,840,V00839,Visit Date,coerced,'20/05/2026' parsed as %d/%m/%Y
visit-log.csv,840,V00839,Purpose,coerced,'followup' -> Follow up
visit-log.csv,841,V00840,Visit Date,coerced,'23/06/2026' parsed as %d/%m/%Y
visit-log.csv,841,V00840,Remarks,blank,Outcome not logged
visit-log.csv,842,V00841,Visit Date,coerced,'01/07/2026' parsed as %d/%m/%Y
visit-log.csv,843,V00842,Visit Date,coerced,'27/05/2026' parsed as %d/%m/%Y
visit-log.csv,843,V00842,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,844,V00843,Visit Date,coerced,'22/06/2026' parsed as %d/%m/%Y
visit-log.csv,844,V00843,Remarks,blank,Outcome not logged
visit-log.csv,845,V00844,Purpose,coerced,'followup' -> Follow up
visit-log.csv,846,V00845,Duration (mins),blank,Duration not recorded
visit-log.csv,847,V00846,Purpose,blank,Purpose not logged
visit-log.csv,848,V00847,Visit Date,coerced,'29/06/2026' parsed as %d/%m/%Y
visit-log.csv,849,V00848,Visit Date,coerced,'20/06/2026' parsed as %d/%m/%Y
visit-log.csv,849,V00848,Remarks,blank,Outcome not logged
visit-log.csv,850,V00849,Visit Date,coerced,'25/05/2026' parsed as %d/%m/%Y
visit-log.csv,850,V00849,Purpose,coerced,'followup' -> Follow up
visit-log.csv,851,V00850,Visit Date,coerced,'17/06/2026' parsed as %d/%m/%Y
visit-log.csv,852,V00851,Visit Date,coerced,'13/07/2026' parsed as %d/%m/%Y
visit-log.csv,852,V00851,Duration (mins),blank,Duration not recorded
visit-log.csv,853,V00852,Duration (mins),blank,Duration not recorded
visit-log.csv,854,V00853,Remarks,blank,Outcome not logged
visit-log.csv,855,V00854,Duration (mins),blank,Duration not recorded
visit-log.csv,856,V00855,Visit Date,coerced,'06/05/2026' parsed as %d/%m/%Y
visit-log.csv,856,V00855,Remarks,blank,Outcome not logged
visit-log.csv,857,V00856,Duration (mins),blank,Duration not recorded
visit-log.csv,857,V00856,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,857,V00856,Remarks,blank,Outcome not logged
visit-log.csv,858,V00857,Visit Date,coerced,'25/07/2026' parsed as %d/%m/%Y
visit-log.csv,858,V00857,Duration (mins),blank,Duration not recorded
visit-log.csv,858,V00857,Purpose,coerced,'followup' -> Follow up
visit-log.csv,859,V00858,Purpose,coerced,'followup' -> Follow up
visit-log.csv,859,V00858,Remarks,blank,Outcome not logged
visit-log.csv,860,V00859,Visit Date,coerced,'27/07/2026' parsed as %d/%m/%Y
visit-log.csv,860,V00859,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,860,V00859,Remarks,blank,Outcome not logged
visit-log.csv,861,V00860,Visit Date,coerced,'17/07/2026' parsed as %d/%m/%Y
visit-log.csv,861,V00860,Purpose,coerced,'followup' -> Follow up
visit-log.csv,861,V00860,Remarks,blank,Outcome not logged
visit-log.csv,862,V00861,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,863,V00862,Visit Date,coerced,'02/07/2026' parsed as %d/%m/%Y
visit-log.csv,863,V00862,Purpose,blank,Purpose not logged
visit-log.csv,864,V00863,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,864,V00863,Remarks,blank,Outcome not logged
visit-log.csv,865,V00864,Purpose,blank,Purpose not logged
visit-log.csv,866,V00865,Visit Date,coerced,'13/07/2026' parsed as %d/%m/%Y
visit-log.csv,866,V00865,Remarks,blank,Outcome not logged
visit-log.csv,867,V00866,Visit Date,coerced,'06/07/2026' parsed as %d/%m/%Y
visit-log.csv,868,V00867,Purpose,coerced,'followup' -> Follow up
visit-log.csv,868,V00867,Remarks,blank,Outcome not logged
visit-log.csv,869,V00868,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,870,V00869,Visit Date,coerced,'13/07/2026' parsed as %d/%m/%Y
visit-log.csv,871,V00870,Visit Date,coerced,'11/06/2026' parsed as %d/%m/%Y
visit-log.csv,872,V00871,Purpose,blank,Purpose not logged
visit-log.csv,873,V00872,Visit Date,coerced,'29/06/2026' parsed as %d/%m/%Y
visit-log.csv,873,V00872,Remarks,blank,Outcome not logged
visit-log.csv,874,V00873,Visit Date,coerced,'08/07/2026' parsed as %d/%m/%Y
visit-log.csv,874,V00873,Purpose,blank,Purpose not logged
visit-log.csv,875,V00874,Visit Date,coerced,'05/07/2026' parsed as %d/%m/%Y
visit-log.csv,875,V00874,Duration (mins),blank,Duration not recorded
visit-log.csv,875,V00874,Purpose,coerced,'followup' -> Follow up
visit-log.csv,876,V00875,Visit Date,coerced,'28/05/2026' parsed as %d/%m/%Y
visit-log.csv,877,V00876,Visit Date,coerced,'14/07/2026' parsed as %d/%m/%Y
visit-log.csv,877,V00876,Remarks,blank,Outcome not logged
visit-log.csv,878,V00877,Duration (mins),blank,Duration not recorded
visit-log.csv,878,V00877,Remarks,blank,Outcome not logged
visit-log.csv,879,V00878,Visit Date,coerced,'03/06/2026' parsed as %d/%m/%Y
visit-log.csv,880,V00879,Duration (mins),blank,Duration not recorded
visit-log.csv,880,V00879,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,880,V00879,Remarks,blank,Outcome not logged
visit-log.csv,881,V00880,Visit Date,coerced,'18/05/2026' parsed as %d/%m/%Y
visit-log.csv,881,V00880,Purpose,coerced,'followup' -> Follow up
visit-log.csv,881,V00880,Remarks,blank,Outcome not logged
visit-log.csv,882,V00881,Visit Date,coerced,'16/07/2026' parsed as %d/%m/%Y
visit-log.csv,882,V00881,Purpose,blank,Purpose not logged
visit-log.csv,883,V00882,Visit Date,coerced,'16/07/2026' parsed as %d/%m/%Y
visit-log.csv,884,V00883,Visit Date,coerced,'20/05/2026' parsed as %d/%m/%Y
visit-log.csv,885,V00884,Visit Date,coerced,'25/05/2026' parsed as %d/%m/%Y
visit-log.csv,886,V00885,Visit Date,coerced,'26/06/2026' parsed as %d/%m/%Y
visit-log.csv,887,V00886,Visit Date,coerced,'14/07/2026' parsed as %d/%m/%Y
visit-log.csv,889,V00888,Remarks,blank,Outcome not logged
visit-log.csv,892,V00891,Visit Date,coerced,'29/06/2026' parsed as %d/%m/%Y
visit-log.csv,892,V00891,Remarks,blank,Outcome not logged
visit-log.csv,893,V00892,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,894,V00893,Visit Date,coerced,'01/06/2026' parsed as %d/%m/%Y
visit-log.csv,895,V00894,Visit Date,coerced,'12/06/2026' parsed as %d/%m/%Y
visit-log.csv,895,V00894,Purpose,blank,Purpose not logged
visit-log.csv,896,V00895,Visit Date,coerced,'14/07/2026' parsed as %d/%m/%Y
visit-log.csv,896,V00895,Purpose,coerced,'followup' -> Follow up
visit-log.csv,898,V00897,Visit Date,coerced,'27/07/2026' parsed as %d/%m/%Y
visit-log.csv,899,V00898,Visit Date,coerced,'27/05/2026' parsed as %d/%m/%Y
visit-log.csv,899,V00898,Remarks,blank,Outcome not logged
visit-log.csv,900,V00899,Visit Date,coerced,'02/07/2026' parsed as %d/%m/%Y
visit-log.csv,900,V00899,Remarks,blank,Outcome not logged
visit-log.csv,901,V00900,Visit Date,coerced,'17/06/2026' parsed as %d/%m/%Y
visit-log.csv,901,V00900,Duration (mins),blank,Duration not recorded
visit-log.csv,901,V00900,Remarks,blank,Outcome not logged
visit-log.csv,902,V00901,Visit Date,coerced,'12/06/2026' parsed as %d/%m/%Y
visit-log.csv,902,V00901,Remarks,blank,Outcome not logged
visit-log.csv,903,V00902,Visit Date,coerced,'11/06/2026' parsed as %d/%m/%Y
visit-log.csv,904,V00903,Visit Date,coerced,'07/05/2026' parsed as %d/%m/%Y
visit-log.csv,904,V00903,Remarks,blank,Outcome not logged
visit-log.csv,905,V00904,Visit Date,coerced,'24/06/2026' parsed as %d/%m/%Y
visit-log.csv,906,V00905,Visit Date,coerced,'23/06/2026' parsed as %d/%m/%Y
visit-log.csv,907,V00906,Visit Date,coerced,'26/06/2026' parsed as %d/%m/%Y
visit-log.csv,907,V00906,Remarks,blank,Outcome not logged
visit-log.csv,908,V00907,Visit Date,coerced,'02/05/2026' parsed as %d/%m/%Y
visit-log.csv,908,V00907,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,908,V00907,Remarks,blank,Outcome not logged
visit-log.csv,909,V00908,Remarks,blank,Outcome not logged
visit-log.csv,910,V00909,Remarks,blank,Outcome not logged
visit-log.csv,911,V00910,Duration (mins),blank,Duration not recorded
visit-log.csv,911,V00910,Remarks,blank,Outcome not logged
visit-log.csv,912,V00911,Visit Date,coerced,'27/06/2026' parsed as %d/%m/%Y
visit-log.csv,912,V00911,Remarks,blank,Outcome not logged
visit-log.csv,913,V00912,Visit Date,coerced,'19/06/2026' parsed as %d/%m/%Y
visit-log.csv,914,V00913,Visit Date,coerced,'04/06/2026' parsed as %d/%m/%Y
visit-log.csv,914,V00913,Remarks,blank,Outcome not logged
visit-log.csv,915,V00914,Purpose,coerced,'followup' -> Follow up
visit-log.csv,916,V00915,Visit Date,coerced,'13/05/2026' parsed as %d/%m/%Y
visit-log.csv,917,V00916,Visit Date,coerced,'07/07/2026' parsed as %d/%m/%Y
visit-log.csv,917,V00916,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,917,V00916,Remarks,blank,Outcome not logged
visit-log.csv,918,V00917,Visit Date,coerced,'29/07/2026' parsed as %d/%m/%Y
visit-log.csv,918,V00917,Remarks,blank,Outcome not logged
visit-log.csv,919,V00918,Purpose,coerced,'routine' -> Routine visit
visit-log.csv,920,V00919,Purpose,coerced,'followup' -> Follow up
visit-log.csv,920,V00919,Remarks,blank,Outcome not logged
visit-log.csv,921,V00920,Visit Date,coerced,'11/06/2026' parsed as %d/%m/%Y
visit-log.csv,921,V00920,Purpose,blank,Purpose not logged
visit-log.csv,922,V00921,Visit Date,coerced,'28/06/2026' parsed as %d/%m/%Y
visit-log.csv,922,V00921,Remarks,blank,Outcome not logged
visit-log.csv,923,V00922,Visit Date,coerced,'19/06/2026' parsed as %d/%m/%Y
visit-log.csv,925,V00924,Visit Date,coerced,'14/05/2026' parsed as %d/%m/%Y
visit-log.csv,926,V00925,Visit Date,coerced,'27/05/2026' parsed as %d/%m/%Y
visit-log.csv,926,V00925,Remarks,blank,Outcome not logged
visit-log.csv,927,V00926,Remarks,blank,Outcome not logged
visit-log.csv,928,V00927,Visit Date,coerced,'12/06/2026' parsed as %d/%m/%Y
visit-log.csv,928,V00927,Remarks,blank,Outcome not logged
visit-log.csv,929,V00928,Visit Date,coerced,'22/07/2026' parsed as %d/%m/%Y
visit-log.csv,930,V00929,Visit Date,coerced,'07/05/2026' parsed as %d/%m/%Y
visit-log.csv,931,V00930,Visit Date,coerced,'03/06/2026' parsed as %d/%m/%Y
visit-log.csv,931,V00930,Remarks,blank,Outcome not logged
visit-log.csv,932,V00931,Visit Date,coerced,'18/06/2026' parsed as %d/%m/%Y
visit-log.csv,933,V00932,Visit Date,coerced,'10/06/2026' parsed as %d/%m/%Y
visit-log.csv,934,V00933,Visit Date,coerced,'21/07/2026' parsed as %d/%m/%Y
visit-log.csv,934,V00933,Duration (mins),blank,Duration not recorded
visit-log.csv,935,V00934,Duration (mins),blank,Duration not recorded
visit-log.csv,935,V00934,Remarks,blank,Outcome not logged
visit-log.csv,936,V00935,Visit Date,coerced,'04/06/2026' parsed as %d/%m/%Y
visit-log.csv,936,V00935,Duration (mins),blank,Duration not recorded
visit-log.csv,936,V00935,Purpose,coerced,'followup' -> Follow up
visit-log.csv,938,V00937,Purpose,blank,Purpose not logged
visit-log.csv,939,V00938,Visit Date,coerced,'12/06/2026' parsed as %d/%m/%Y
visit-log.csv,939,V00938,Remarks,blank,Outcome not logged
visit-log.csv,940,V00939,Purpose,coerced,'routine' -> Routine visit
